tweet,label
@USER who in America isn't grateful to our military?!?!? Her husband didn't die on the battle field...he died at home!! She should be fighting for gun control and stronger laws regarding mental illness! @USER is about police brutality...she should educate herself on the issues,Harmful
@USER @USER He is seething!! You can see it in his eyes and hear it in his voice!! Obama was a failed president in every sense of the word! #MAGA #KAG 🚂🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,Harmful
@USER So she can’t be effected by the radiation but killed. I hope he mentions Lady Gaga witch. Since she is the only known immortal witch and supreme,Harmful
@USER He is useless.   I hope he has plenty paper towels. Why can't he act like a grown up???,Harmful
@USER @USER Cause she is not a democrat,Harmless
🛑 Ntknetwork News 🛑 👉 'Senate Set to Pass Bipartisan Bill to Combat Opioids' #MAGA￼🇺🇸#2A #Prolife URL,Harmful
@USER The American people are going to vote RED on November to save our country from the UNAMERICAN Dems &amp; liberals!,Harmless
@USER those students not traumatised by having live shooter drills or distracted by fear of being killed at school are already doing their best. Send YOUR kid to one of those schools and we might get some action on gun control. Hypocrite.,Harmful
@USER Thank you ! Yes he is so sick 😭,Harmful
@USER Any time liberals think their going to get a win they tune into their head cheerleader. Then they realize the latest bombshell is once again nothing and go back to their miserable existence eating chunky monkey (not racist) and watching Netflix,Harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER that is about the saddest existence I have ever been privy to reading. Sucks to be you man,Harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Why do white liberals imagine white people have some power?  White people have been trained for generations not be racially aware.  White liberals are the most anti-white racists I know.  What power do you imagine white people have that other people do not?,Harmful
@USER God help us. the woman cant even get coherent sentence out of her mouth.,Harmful
@USER @USER She's probably a millionaire now and once they get paid all that money to slander and ruin someones name they go away because they don't want to get sued  for slander/libel. The Democrat Party pays a lot of money to get people to make false accusations against conservatives.,Harmful
@USER Conservatives have no class. How is Andy the failed insurance huckster doing these days? URL,Harmless
"Trump’s Lies Have Grown Far More Frequent—and More Dangerous – Mother Jones URL  Truth decay""... #maga. We're doomed.""",Harmful
@USER @USER This can ONLY help the Conservatives unify!  🙄,Harmless
@USER I hate him im so fucking sorry,Harmful
@USER Oh yes!  Gaddafi was a real Saint.  At least in Trump World he is. Ya know there is probably a viable argument for that now that I think about it. 😂,Harmless
#qanda what happen to the predicted fall of Society after  SSM. Only the religious conservatives right     are the ones  running a muck in government.,Harmful
@USER sis Mandys no nose havin ass from the grim adventures of billy and Mandy can smell that shit wheeew URL,Harmful
@USER NO BITCH I MEANT I DIDNT KNOW WE WERE DOING IT NOT ZOOMED IN NO BITCH THIS IS FUN,Harmful
@USER @USER @USER I agree! I guess Dems are saying that they’re worried about some October surprise where the FISA docs are released leading up to the election.😊🇺🇸MAGA!,Harmful
@USER oh my fucking gods.,Harmful
@USER @USER @USER @USER @USER @USER One really horrible incident I could show you hundreds of antifa but they didn't kill anybody YET!!!!,Harmful
@USER Like if alt right dudes were born in Berkeley they'd be antifa,Harmful
@USER @USER @USER WTF Orrin Hatch: ‘Even if Kavanaugh committed rape 'it would be hard for senators not to consider who he is today',Harmless
"1. I largely regret looking to one more conservative"" and ""more right leaning (perhaps even relatively speaking for America)"" on topics relating to transgender in relation to modern incarnations of conservatives on YouTube (these people are referred to as ""anti-SJWs"") and the""",Harmless
"@USER @USER @USER URL  Even in the SPD there is the believe, the Antifa has a legitimate reason""""",Harmless
@USER    What the fuck was that dildo rider antifa fuck going on about?,Harmful
@USER Watching liberals get all uppity at you though was the best part.  They jump to defend the scum as ever.,Harmless
@USER @USER This is dumb! What is the point?,Harmful
My guess is 44 got it from those 100's of $bil of money he stole from #fanniemae that sat off balance as a slush fund in @USER  see #fannieGate. URL  #ThursdayThoughts #Releasethetexts #NoRedactions #Obamagate #ObamaKnew #DrainTheDeepState  @USER #MAGA URL,Harmful
@USER @USER @USER She is HORRIBLE. #WakeUp  #MakeAmericaGreatAgain #MakeAmericaAmericaAgain JOHN JAMES FOR #Senate !!!!,Harmless
(((Conservatives))) are enemies of whites! URL,Harmful
@USER @USER @USER No I don’t know that nor do you....in fact a claim like that is bullshit. Imagine if we had never enacted clean air regulations years ago in the U.S....but wait! YOU DON’T HAVE TO IMAGINE...just look at the air quality in China!! That’s what pisses me off about you conservatives,Harmful
@USER Friend ordered 100 pair of Levi’s and then called to cancel! Over Gun control! Wow getting wild!,Harmless
And the Bull$hit just keep coming. So we're expected to just accept these allegations for their face value. The left swamp plot thickens. We need to out the offenders once and for all. #ConfirmKavanaugh #MAGA URL,Harmful
@USER so many things i’ve created but this right here might be my favorite 😭😭💔💔,Harmless
@USER She mocked SJWs and the KKK with extremely clever satire. The fact you don’t have a sense of humor or are too stupid to get it is our fault. None of that means you get to denigrate or lie about her or her motives. She is a Native American woman and you are a bigoted misogynist.,Harmful
@USER @USER @USER @USER At least you are honest about wanting a nationwide gun ban. I give you credit for that. And the only place you can show that gun control works is in an environment with controlled access. Of course gun control works if the only access to a place is through metal detectors.,Harmful
@USER @USER @USER cashing in on the book bandwagon. can't blame her. #liberals love to throw their money at bullshit,Harmful
@USER God I hope not! URL,Harmless
@USER Your husband is loosing it. He is fat and crooked and fake. Throwing paper towels!!  He has lost his grip on reality. I don’t know how you can help him. He needs lots of help.,Harmful
@USER @USER hey y'all take this shit to dms aight,Harmless
@USER You are an asshole!,Harmful
@USER I told you to stop eating my booty that day but nooooo,Harmful
"@USER @USER @USER 1. AFTER she lost, she focused on her opponent.  So you're when they lose...""  Serena wasn't losing. She is never losing until that last point. 2.  You can say she screamed (it was loud there), I use the word DEFENDED her integrity.""",Harmless
@USER @USER @USER Like my sweet baby boy who wants to be a girl? He/she is going to become a strong proud black woman when he grows up! URL,Harmless
@USER Unless he is a contortionist. 😂😂😂,Harmless
@USER Who doesn't support her? Better question is why in hell would I believe someone when liberals are lying 24/7? Shit a california professor recently attacked a man with a lock in a sock... How many women have faked attacks on them sense the election?,Harmful
@USER @USER @USER It’s not my fault you support gun control,Harmless
@USER @USER @USER As a veteran of the US Army I have supported different presidents over different periods of my life. Not gonna sit back and watch no one man disgrace #america like this. Be happy with who you support cause he is not good for your country #usa #VoteBlueAndBringAFriend,Harmless
@USER Liberals want to control ppl from cradle to coffin. They'd b happy if ppl avoided all physical/social contact w each other..... they are making us so suspicious of each other. DIVIDE AND CONQUER is their hidden agenda.,Harmful
@USER THINK PROBELY I THINK SHE IS GETTING SOMETHING OUT OF IT ..MAYBE MONEY,Harmless
@USER @USER @USER @USER DaveB the most boring man to have ever graced SIMB. Thank fuck he was run off the BORED,Harmful
Really # MAGA  VOTE TRUMP 2020,Harmful
@USER I love my wife Hannah ♥😊♥😊❤😊♥♡😍,Harmless
Should of known she wouldnt show up! Only accuse is in the dems playbook! When will people start understanding that the radical have taken over the party!  #ConfirmKavanaugh #MAGA #WednesdayWisdom #FortTrump #1linewed,Harmful
@USER @USER What if she is saying lies? Were you present?,Harmless
@USER ABSOLUTELY FALSE. WE ALL KNOW CP24 IS WITH LIBERALS. REMEMBER DOUG FORD IS TRYING TO SAVE TAX PAYERS’MONEY,Harmless
@USER @USER  has had to endure an assault on every aspect of his life and personality never seen in politics before. it is relentless. it comes from all sides. each day a new drama emerges for him and his supporters to deal with. it would test any1. its psychological warfare,Harmless
#meDIAtoo Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are!!!  Re: Kavanaugh and ANY OTHER REPUB who will stand up against them!! URL,Harmful
@USER @USER I wonder if antifa will be rioting in the streets after they find out how corrupt the government is,Harmful
3 of 5 stars to The Liberals by Hindol Sengupta URL,Harmless
@USER @USER Like how the NRA is biased against gun control. 🤯,Harmless
@USER @USER Rotten character or what we call in Spanish mal character,Harmful
@USER @USER The name alt right is to make people think its a right wing group.just like ANTIFA that are fascist. BLM that really to they all black lives dont matter.,Harmful
@USER I can’t cuz that nigga retarded smh,Harmful
@USER U know this Ford is an avowed radical leftist with ties to Soros and antifa right? Plum crazy!,Harmless
@USER @USER @USER How convenient a conservative dummy believes people are selectively unemployed.Conservatives always try to use this type of propaganda. No facts!Just their warped conservative beliefs. It’s very clear.Many conservatives like @USER don’t have the ability to learn or think,Harmful
Are all the republiKlan maga wearing traitors going to dig through their childhood toy chest just to post videos of burning #Ernie &amp; #Bert dolls? #ernieandbert #SesameStreet #Toad #MarioKart #TraitorTrump #traitortoad,Harmful
@USER Dog whistles the minute one of those SOBs use it  it's over never would I vote for any liberal ever no such thing as a moderate or acceptable liberal there all I mean all the same some try and hide there hate but they are all scum Your a fool to think they give a shit about you,Harmful
@USER @USER Retweet this 42 times.,Harmless
@USER @USER @USER @USER First have a very old blind guy do a polygraph on you or someone who can pass for you.  Then find a GOP office and throw a fireball through the window. Wear an antifa mask and break some university property. Maybe wear a swimsuit and say you were groped badly!,Harmful
@USER He is not qualified to be a politician and that is why I voted for him How can anyone believe the failing Democratic Party as all thier agenda is to discredit a successful President and economy Also here is the idiot that gave IRAN millions to support terrorist,Harmful
@USER Disagree; he was chosen explicitly to make the President immune to the rule of law. All of his heinous beliefs on women's rights and gun control are just the frosting to make the GOP confirm him.,Harmless
@USER @USER @USER Disclaimer: My views do not necessarily reflect the views of our POTUS &amp; all Conservatives: Ladies Charged by Nature to Guard Vagina. URL,Harmful
@USER black would be cute w ur skin tone,Harmless
@USER @USER maybe it was democrat antifa,Harmless
@USER @USER Far right bastards. They are literally everywhere. Luckily we have far left extremists like Antifa and Jeremy Corbyn's supporters to act as a counter balance. URL,Harmful
@USER Did MAGA hack your twitter lol?,Harmless
@USER @USER are you talking about me? I’m more Green than MAGA.. sorry if my Twitter grammar isn’t up to par for you.. my eyes are bad.. maybe you’ll critique my latest article too please.. I don’t have well-paid editors so I’m sure I do slip  URL,Harmful
@USER @USER @USER @USER You liberals are so “ nice” and “ caring”,Harmless
@USER @USER And he is signing briefs on behalf of Special Counsel Mueller.,Harmless
@USER Because of the Mayor,Harmless
"#PeoplesVote  #StopBrexit  @USER  #remain  I don't want to go.. either, You know what, After we leave, My slogans going to be It used to be better than this"" should have stayed in. Useless goverment. URL",Harmful
@USER @USER He is losing his mind,Harmful
🇺🇸  FOR SALE  -  BUY #American #Flag #USA   ▶  Shopping-Sale .org  ◀   #USA_Flag_4U #Shop_8_9 #MAGA #AmericaFirst @USER #Trump #POL_8_27_QX URL,Harmful
.@USER @USER @USER @USER @USER @USER @USER  We did a great job of electing @USER and a terrible job of who we sent to congress to support him   Conservatives left frustrated as Congress passes big spending bills URL,Harmless
@USER @USER It’s ok Legatron we know you are the best and will bounce back with a new team!! Keep yo head up URL,Harmless
@USER this jag off ref Tony Corrente needs to get out of the NFL. He is a bias piece of garbage. He made a HORRIBLE bad call in packer game which changed the game. He is a liar and won’t admit when he’s wrong! NFL PLEASE FIRE TONY CORRENTE,Harmful
@USER Conservatives keep telling us how a few million immigrants are ruining the economy. How would multiplying those numbers several times help that?,Harmful
@USER @USER @USER @USER But here is an easy chance to prove me wrong. Show me one instance where increased gun control in this country caused a decrease in crime with guns.,Harmless
@USER @USER CAREFUL now soyboy stickman. Your arms might fall clean off. Dweeb.,Harmful
@USER Low life bitches,Harmful
@USER I lived through the era where conservatives literally tried to argue that gay rights would cause the collapse of Western Civilization. No exaggeration.  They used he fall of Rome as their example somehow.  They now want to pretend that they didn’t vilify us.  Ugh.,Harmful
@USER Awww kaise bache ki tarah  she is holding his finger😭😍🤗,Harmless
@USER @USER @USER It's not your name. You're account is as fake as a 3 dollar bill. You are about as dense as stale unleavened bread.,Harmless
@USER This is all you need to know about Liberals! He represents his party well!,Harmless
That's not am Buller point on the list of voters needs. #wiunion #wipolitics #wiright #MAGA #NRA @USER #democRATs #demonicRATs #PervertsINC URL,Harmless
@USER Yea. He is not a fan. He will run the score up if he can,Harmless
@USER @USER And they aiming right way you WHOOO WHOOO !,Harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Likewise! ♥,Harmless
@USER @USER Liberals don’t give a sh!t. They have no souls.,Harmful
@USER Sorry but bloodsuckers are bad almost as bad as elves like you are dating an undead monster who cant be controlled and even if they can be controlled you'll die before her and make her have mental issues,Harmful
"@USER After watching the entire match and controversy Serena is lucky she didn't get a match misconduct. She is so upset that the ref. Would give her a warning for her coach coaching"" which he even admitted to. The ref did nothing wrong he enforced the rule and Serena did it like it.""",Harmful
@USER @USER Won’t get elected either Beto.,Harmless
1 Minute of Truth: Gun Control URL via @USER,Harmless
@USER @USER @USER @USER You are an amazing organizer 👏🏾,Harmless
@USER @USER @USER @USER @USER @USER We can stop mass shootings with out gun control but look at the mental health issues First just saying.,Harmless
@USER Your husband is a despicable person.  He is a narcissist who cares about no one - including you- but himself.,Harmful
@USER Odd how conservatives keep getting exposed of being child fuckers.   Thats why they're against abortion. More victims,Harmful
@USER She is laughing while she looks at up,Harmless
"@USER Feel free to use it. Because unlike your ilk, we do not scream #literalviolence or use dramatic phrases like you are denying my right to exist wahh"". Women like us can take your silliness without crying. Knock yourself out :)""",Harmful
@USER @USER @USER No it's because he is Democrat about to be Antifa Socialist just like you.,Harmless
@USER Empty headed Ginger Hammer,Harmless
@USER God save us from that catastrophe,Harmless
@USER @USER @USER @USER @USER Except the 'consumers' (people) don't want the NHS privatised; they want it in public hands because it's an essential public service and not a capitalist market.  Do you think everyone in this country is stupid?,Harmful
@USER @USER @USER @USER Oh boo you sound so ignorant with your words. We are on Top. All of America is on Top now. How about stop resisting and try to help make our nation the best for everyone not just liberals. Wake up and Walk Away.,Harmful
@USER @USER An accusation is not enough. We are fortunate to live in a country where you are innocent UNTIL proven guilty.,Harmful
@USER @USER Kerry needs prosecuted for colluding with Iran. This needs to be done quickly. Revoke his security clearance &amp; remove his passport. He is a traitor--always has been!,Harmful
@USER @USER @USER Just imagine if the two million spent on the security for the next royal wedding were allocated elsewhere,Harmless
@USER It's a red zone with no TDs.,Harmless
@USER @USER Give me an H Give me a  Y Give me a P Give me an O Give me a C Give me a R Give me a I Give me a T Give me a E Give me an S  What's that spell? Liberals,Harmless
@USER @USER Lol I don't remember shit about that day 😁,Harmless
@USER It also goes to show that all those so called news people that laughed at you are now eating crow. How wonderful it is to watch the looney liberals squirm around like worms drowning in sunshine.,Harmful
"@USER @USER @USER Whenever conservatives lose a court ruling, they bitch and moan about activist judges or agenda judges."" Whenever anyone else loses a court ruling, they accept that they lost a court ruling. Conservatives are whiny babies.""",Harmful
@USER Gotta give him credit where its due he may not be a mason but he is out there competing his ass off,Harmful
@USER @USER @USER She’s confused after all she is only a poor struggling socialist,Harmful
@USER @USER @USER @USER You've got nerve pointing the finger at other states with the murder rate you have. How's that gun control working for you? Own it,Harmless
@USER @USER @USER @USER @USER @USER @USER This is why I have so little time for liberals and Democrats. Rather than allow democratic process they will deliberately attempt to subvert it to get what they want. Why should anyone believe the claims against Kavanaugh in the face of this. URL,Harmless
@USER @USER If Obama's lips are moving then he is lying.,Harmful
@USER whats wrong with dead #antifa?  I don't understand I thought the only good antifa was....,Harmful
11:11  Harry Potter reunion Ariana to be happy and safe Love Happiness for me and my friends Gun control @USER to notice me @USER to follow meee Cure for cancer now please Bye anxiety  Lion to get rid of depression  Hug Lion,Harmless
@USER Communist Elite Roger Goodell is teaching a lowlife ethics class to his daughters. Shameful Shameless left wing nut ruining the sport of football instead to teamwork and values to the flag,Harmful
@USER Have the vote.  Enough delay tactics.  This is an allegation.  He is not convicted.,Harmless
"6. since he was only six year old he wanted to be the only one ... world champion and now he is forever. at the last seven or eight laps he was crying like ... we were all crying like a girl and he was crying in his radio in his car !  and "" although limited to a review of""",Harmless
@USER @USER @USER blocked me also. I don't even know who he is,Harmless
@USER @USER @USER I know a man who went to prison at 18 for killing a cow. (He took the hind quarter home) He was given 5yr. He is over 50. Why should he not be able to vote. Don't talk pardon. They are seldom given.,Harmless
"@USER @USER Sure. The far left and Merkel lost faith in him. For indoctrinated Germans on the southpole everything seems north far (right). Maaßen was removed because he called an Antifa-spade a spade. Well, to you promoted"" because he spoke up against Merkel &amp; press hysteria. Contradiction""",Harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 😁TeleSmokaCatin'  damn that looked better in my head😁😉🤣😎,Harmful
Sorry right wingers 😳😉”Look for a Kaepernick sales 'bump' in Nike's earnings next week” #NikeAd #BoycottNFL #BoycottNike #maga  URL,Harmless
@USER Funny how he thinks he is soooo important...not...😂,Harmless
@USER Oh I never had any doubt.. Read all about the Dirty Wars too..He is a slovenly POS.. Jesuit who worships Satan..,Harmful
@USER If he’d just said “give me a lawyer asshole” they’d have given him Dershowitz.,Harmful
"@USER That's almost as idiotic as the antifa disarm them"" thing...""",Harmless
@USER @USER Rubio sat through a 2-hour town hall in February answering questions from the public about gun control from people whose friends and children had just been murdered. That takes more courage than grandstanding and lying in a stupid hearing.,Harmful
@USER As if we didn't already have enough reasons to not watch...,Harmless
@USER Friggen crook.,Harmful
@USER What wrong in criticising Muslims seeing as they do it the British people and get away with while we brits get labelled “racist and fascism” blame it on the liberals for letting it happen.,Harmless
@USER God Help Us.,Harmless
@USER @USER Beware of rightist false flags like the narrative of the OK sign being a white nationalist dog whistle. It's not. #TheResistance  #Resist #BashTheFash #Antifa #SmashFascism URL,Harmful
"@USER I do like your tweets!, But maybe you should be more focused on consolidating them and sending fewer out, I miss many of them and you leave yourself open to the New Liberal Fascist Movement Antifa?""""",Harmless
@USER .@USER can’t leave fast enough.  It’s “conservatives” like him that have caused so much frustration among @USER  #RINOs with no backbone propelled @USER presidency!,Harmful
@USER Those liberals are kinky people,Harmful
Should I try out aikido instead of krav maga? 🤔🤔 #aikido #kravmaga,Harmful
@USER The funniest thing about her is how easily triggered she is!!! Well that and how ugly she is,Harmful
#Kavanaugh this is the common use of guns ... the conservatives and their prays of dead URL,Harmless
@USER A vulgar attempt to reduce sisterhood to genitalia.....,Harmful
@USER @USER Idk what to think about her...but with her eyes like they r...she is naturally bugging out all the time...which is untrustworthy,Harmful
@USER @USER @USER What Bhagwat tells shakha minions and what he says to rest of the world are two different things. Sanghi goons will keep on raping and killing but the stupid liberals will think sanghis are ' not that bad'. Don't get taken in by his lies else next 5 years India will disappear.,Harmful
@USER what is this? We don’t want your $2 tacos we want fucking gun control. Are you seriously trying to capitalize off this tragedy? URL,Harmful
@USER @USER SHE IS A FUCKING MESS!! I HATE HER SO MUCH,Harmful
@USER These cowards ain't ready.. #MAGA 🇺🇸,Harmful
@USER Gutierries =💩 what did he do to help PR ? What is he doing now besides hoping for a high body count to blame on Trump,Harmful
@USER @USER @USER @USER ☝️ this is why Conservatives and law abiding citizens don't come to the table about gun control. It not about lunatics like this guy that should no longer own weapons. Its about removing all guns slowly but surely from everyone regardless of who they are. URL,Harmful
#God The Media Using Criminals as Heros to Push for Gun Control,Harmful
@USER Go crash another plane.,Harmful
@USER That’s one way to look at it. The other is that the charge is bullshit for almost everyone.,Harmful
@USER @USER Antifa = Democrats = Dixiecrats = KKK URL,Harmless
@USER @USER So Kerry thinx bcuz an anti @USER leftist narrative has bin spread+ 'heard' by everyone in Washington that it qualifies it as.......Fact?Thats not how facts work u dumb leftist!Thats called an intentional smear spread to create a lie to use as a talking point for desperate Dems,Harmless
@USER He is such a piece of shit,Harmful
*SCREAMS* SHE IS SO CUTE WHEN SHE DOES THIS!!!! URL,Harmless
@USER Degenerative behavior creeps onto our sovereignty and justice system,Harmless
@USER Thank you but you are not addressing my question. My husband made a booking during that period and now his personal data is out there for sale,Harmless
"#LibDemConf shows me that @USER are absolutely void of constructive ideas for the myriad problems the UK faces, and begging @USER and @USER moderates"" isn't the answer. Thatcher was right, the parrot is dead.""",Harmful
@USER You are sharper in retirement.,Harmless
.@USER molested me 35 yrs ago when I was 11yrs Old. I didn't want to say it till now. She should Thrown in jail. According to #Liberals &amp; #MeToo you have to accept my allegations blindly. There I said it #ConfirmJudgeKavanaughNow #SenatorFeinstein #DemocratsHateAmerica URL,Harmful
@USER @USER @USER Because the possibility she was honoring the woman's request for confidentiality isn't a thing conservatives be capable of grasping.,Harmless
@USER @USER Just saw it. Still vague though. He does not confirm if he is done or not though.,Harmful
@USER Do you think she is afraid of pigs that are not the same colour as her? 😊,Harmful
@USER Ouch. She is horrible.,Harmful
@USER The interview is a very important part of the hiring process. And selling yourself may not come naturally. Make sure you're fully prepared: URL ^TN,Harmless
@USER @USER what a baby! URL,Harmless
@USER Well done 👏🏻,Harmless
@USER He and Obama... Can't stand em.,Harmless
@USER It bothers me because I feel whoever still supports him is just as racist as he is.  I'm half black and my daughters and daughter are black so I don't get how my family doesn't see anything wrong with supporting him.,Harmful
@USER HE IS MOE,Harmful
@USER you know Scott does not care about gun control. He has done nothing to help our children fight For gun valance stoppage in America. Vote to help our kids in school. Vote DEM. Trump lied to them with him .,Harmful
@USER I CARE THAT HE WAS MURDERED. I don't care whether he had some weed in his home (like a whole lot of Americans do) any more than I'd care if you said he had 100 pairs of socks. He is the victim. You are trying to smear the victim. You are despicable.,Harmful
@USER So babies aren't future men? I suppose ripping their limbs off and sucking their dead bodies out and putting them in the trash. That's sorta thing?,Harmful
@USER @USER Hey it's great to see the people shaking hands and hugging President Trump while he hands out meals to the people! #FOXNEWS #CNN #THEVIEW #MAGA #ABCNEWS #CBSNEWS,Harmless
@USER @USER SHE IS THREATENING AMERICAN CITIZENS SHE WILL KILL WOMEN ARREST HER,Harmful
@USER Deep corruption in the Puerto Rican government is the cause for the ppls misery. Billions sent &amp; you don’t have the foresight to harden &amp; secure the power system on an island that will most likely get hit again. This is the Puerto Rican’s government ms fault.,Harmful
@USER Duck ass shit not funny,Harmless
🛑 BizPac Review News 🛑   👉 The priceless moment Rachel Maddow invokes Bill Clinton to ask Hillary if Kavanaugh will get due process   URL   #MAGA 🇺🇸 ￼￼#2A #Prolife,Harmless
@USER The NRA is now intimidated by a British cartoon. They should stay out of European animation ethics unless they want all of Europe weighing in on gun control.,Harmless
👏👏👏👏👏 they're falsifying a prefabricated story that is hurting women who ACTUALLY have and will experience this.  #WALKAWAY #GORKEDDEMS #MAGA #WWG1WGA URL,Harmless
@USER @USER @USER We call that game #Bullshit .,Harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Anarchists are left wing extremists. They stand with antifa.,Harmful
@USER hey bitch daily reminder that i love you,Harmful
@USER @USER @USER @USER WOW SAMI YOU ARE KILLING IT,Harmless
".@USER spoke about a migrant found to be a member of #Islamic State, telling @USER viewers We don't want her here"" as he makes his case for swift deportation of convicted terrorists URL #auspol #saparli #adelaide #abetterway URL",Harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You are making the outward trappings of respect and patriotism more important than the patriotism that exists when you volunteer to serve your nation.,Harmless
@USER @USER @USER @USER allows actual Islamic terrorists to recruit on Twitter despite repeated attempts to have them removed.,Harmless
@USER @USER @USER Trump is declassifying information and there is nothing you can do about it.  He is NOT the subject of an investigation.  The FBI and DOJ have repeatedly said as much.  Go back to your quackery.,Harmless
@USER @USER No one gives a shit and no one will miss her! Sorry @USER will! URL,Harmful
@USER @USER @USER @USER @USER BS.  No we don't support gun control.  We support #2A that says SHALL NOT BE INFRINGED.  Go read some history and find out why.  You are part of the reason.,Harmful
@USER @USER Miriam,Harmful
@USER your heart is beautiful Your interior is wonderful. You are wonderful❤️❤️❤️❤️🧡🧡💜💜🌹🌹🌹🌹🌹💥✨✨✨⭐️⭐️,Harmless
@USER Cause they're assholes,Harmful
@USER       Thank you for your fortitude and perseverance. Please give McConnell a kick in the butt from some of us conservatives.,Harmful
@USER Bullshit there's rich liberals too so what are you saying ???,Harmless
@USER Because you are 💩,Harmful
@USER @USER @USER I'd trust mark Dobson over you sorry lot running ( I use that term loosley) our fine city. Stop behaving like a petulant 6 year old and start doing what you are elected for.,Harmless
@USER @USER @USER We all know death threat are a Resist/Antifa tactic.,Harmless
@USER This is mainly @USER fault. He is to blame,Harmful
@USER It was a nail biter,Harmful
@USER did you watch the music video for jackets hrgggg i love hank's dumb ass,Harmful
@USER was literally just talking about this lol all mass shootings like that have been set ups. it’s propaganda used to divide us on major issues like gun control and terrorism,Harmful
"@USER @USER @USER I hear the words well, but I have no faith"" - As far as I know, she is a co-founder of a right-wing Islamic youth association, whose policy can certainly be regarded as a forerunner of islamic-extremism.  Dear Mr. Grenell,  let us hope that you are right in your assessment!""",Harmless
@USER Wrong 99 percent of the time she is in a bed or laying down suntanning all summer long she is bland like a dry piece of toast! ... carry on #BB20,Harmful
50 miles from Springfield to Worcester March for Gun Control is technically Hillary Clinton since Chinaly Chanvong wears a Wellesley College sweatshirt. Get your facts straight Mark Zuckerberg.,Harmless
@USER @USER Sshh 🙊 she is lying😏😅😭😂,Harmless
"@USER @USER Because you have paranoid and always spam OMG SHE IS 16 SHE IS 16 SHE IS 16 SHE IS 16"" And you spam to everyone that SHE IS 16 and Credit Telltale in your every posts. It's so fucking funny for me. Chill out. No one cares that she's 16.""",Harmful
this cant be legal ... Right? #KAG #MAGA URL,Harmless
@USER 6 million dollars for 2 years left on a contract?   WTH was she really doing there?,Harmless
@USER Aw Chelsea it never ends. You are as always the better person. Much love to you and your parents.,Harmless
@USER They are BOTH GUILTY of CRIMINAL BEHAVIOR &amp; they know it.  🙏🏻 God removes any &amp; all barriers to getting the truth from them! #MAGA,Harmless
@USER @USER @USER You gotta prove to the world who you are bale!,Harmless
@USER @USER Maxine is a CRACKED POT and should be run out of town.   What  a loser she is.😀 What a joke she is also.,Harmful
Anyone surprised? @USER  #CloserNation  #MAGA #QAnon URL,Harmful
@USER @USER He is such a showman! And those pipes😍 the man can SING,Harmless
@USER @USER we live in strange times with some really strange people. I have never figured out hirono.  Parents were kamakazee pilots? She is not on our side.,Harmless
@USER btw haven't heard about ANTIFA lately since Soros ran off without paying them after their violent riots across the US,Harmless
@USER FF8 sucks MAJOR wang.,Harmful
@USER @USER @USER @USER @USER @USER I KNOW!  So wonderful.  I’m on a one woman campaign to bring @USER and Therese back.  He may be starting to think I’m a little pushy about it.,Harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER DNA testing? I thought that was the obvious answer. I wouldn’t even want to consider what the snowflakes would say if Border Protection detained or released  a child with a pedophile or child trafficker! ... but I take it Ed doesn’t care?,Harmful
@USER He is a disgusting anti 🇨🇦 traitor!,Harmful
@USER @USER That is why you never want to deal with the left/democrats. They have become lunatics. #TrumpDerangementSyndrome,Harmful
"&gt;500 comments, and all negative, slamming Chris Hayes for promoting vote suppression via Michael I love rapist &amp; Putin-puppet Assange"" Moore &amp; his latest ""kill the Dems"" movie. How about a town hall on women's repro rights &amp; gun control on eve of Kavanaugh vote instead? URL",Harmful
@USER @USER @USER @USER Well he’s complimenting her body which she is clearly very proud of as she’s naked in every episode,Harmless
@USER Fake news he is a liberal dem.,Harmful
@USER All my guns are defensive; even the one that shoots further. URL,Harmless
"@USER I hope you're also spending energy focusing on #antifa and the endless attacks on conservative citizens, cops, journalists, their destruction of property and the strange phenominon of journalists"" ignoring them?  Just kidding. Not like you're a real journalist/documentarian.""",Harmless
@USER @USER @USER To what? Chicago already has thf strictest gun control laws in the country...,Harmful
@USER I really thought so. He is the God of rap. How do you come back from that,Harmful
@USER @USER It’s laughable that you parade China with its shocking human rights record. In China extreme Gun Control only meant death for millions of Chinese citizens at the hands of the state ... The History is well known.,Harmless
